year,ccode,corruption_percentile,ROL_percentile,ROL_estimate,voiceaccount_sources
2010,DOM,20.95238113,23.22274971,-0.855494201,15
2010,ECU,26.19047546,11.84834099,-1.143229127,17
2010,EGY,32.38095093,50.23696518,-0.17486386,17
2010,SLV,49.52381134,22.74881554,-0.865749896,15
2010,GNQ,7.142857075,15.63981056,-1.010709286,10
2010,ERI,35.23809433,6.161137581,-1.353037119,11
2010,EST,80.47618866,85.30805969,1.153129935,12
2010,SWZ,56.19047546,39.33649445,-0.470664561,10
2010,ETH,28.09523773,25.59241676,-0.807519138,16
2010,FJI,53.33333206,27.48815155,-0.744324744,8
2010,FIN,98.09523773,100,1.961252689,11
2010,FRA,90.95237732,90.52132416,1.499731541,12
2010,GUF,83.33333588,86.25592041,1.170872331,2
2010,GAB,20,39.8104248,-0.461410344,11
2010,GMB,32.8571434,34.12322235,-0.570687115,11
2010,GEO,57.61904907,48.81516647,-0.20598498,13
2010,DEU,93.33333588,92.89099884,1.637504697,12
2010,GHA,58.09523773,54.02843475,-0.033293352,18
2010,GRC,55.7142868,66.824646,0.583895683,12
2010,GRL,84.2857132,93.83885956,1.72867775,1
2010,GRD,70.95237732,58.76777267,0.118389398,4
2010,GUM,77.14286041,84.8341217,1.1112082,1
2010,GTM,36.19047546,18.95734596,-0.944123864,17
2010,GIN,7.619047642,3.791469097,-1.485632777,12
2010,GNB,11.90476227,7.109004974,-1.336950183,9
2010,GUY,34.2857132,38.3886261,-0.477120876,11
2010,HTI,10,5.213270187,-1.38317585,13
2010,HND,20.47619057,22.27488136,-0.875314057,16
2010,HKG,94.76190186,90.99526215,1.53603065,9
2010,HUN,65.7142868,72.03791809,0.772669375,13
2010,ISL,94.2857132,93.3649292,1.706615806,10
2010,IND,39.04761887,53.55450058,-0.035810821,15
2010,IDN,21.90476227,30.80568695,-0.6560449,16
2010,IRN,17.61904716,15.16587639,-1.026664257,13
2010,IRQ,3.333333254,1.421800971,-1.707236767,13
2010,IRL,92.85713959,95.26066589,1.760813236,11
2010,ISR,73.80952454,79.14691925,0.909712017,11
2010,ITA,64.2857132,63.98104095,0.454773188,14
2010,JAM,48.09523773,40.75829315,-0.432371795,12
2010,JPN,91.42857361,88.1516571,1.319658637,12
2010,JEY,,,,
2010,JOR,60,59.71564102,0.146154016,17
2010,KAZ,16.66666603,29.38388634,-0.695639729,15
2010,KEN,19.52380943,18.00947952,-0.953961968,18
2010,KIR,55.23809433,56.39810562,0.061862402,4
2010,PRK,5.238095284,5.687203884,-1.382789493,9
2010,KOR,70,82.46445465,1.00820756,14
2010,XKX,31.90476227,32.22748947,-0.609969199,9
2010,KWT,64.76190186,67.29857635,0.585773587,12
2010,KGZ,10.47619057,8.530805588,-1.269457459,13
2010,LAO,9.047618866,16.587677,-0.974354088,11
2010,LVA,63.33333206,71.09004974,0.75860405,11
2010,LBN,19.04761887,31.7535553,-0.644749224,16
2010,LSO,62.8571434,45.97156525,-0.290129393,11
2010,LBR,33.33333206,17.06161118,-0.973339379,16
2010,LBY,5.714285851,16.11374474,-1.009421706,13
2010,LIE,93.80952454,91.4691925,1.616719484,4
2010,LTU,68.57142639,72.98577881,0.77632606,13
2010,LUX,95.7142868,97.63033295,1.844100356,9
2010,MAC,69.52381134,69.66824341,0.71714294,2
2010,MDG,42.38095093,21.80094719,-0.878425717,16
2010,MWI,38.57143021,50.71089935,-0.137619033,17
2010,MYS,60.95238113,62.55924225,0.39389044,16
2010,MDV,36.66666794,45.0236969,-0.319186181,6
2010,MLI,28.5714283,40.28435898,-0.447257936,17
2010,MLT,74.76190186,89.09952545,1.410112262,9
2010,MHL,25.23809433,63.03317642,0.404105574,3
2010,MTQ,77.14286041,75.82938385,0.847112179,1
2010,MRT,25.7142849,20.85308075,-0.897638857,14
2010,MUS,71.42857361,78.1990509,0.887274206,11
2010,MEX,40.47618866,35.54502487,-0.552031338,18
2010,FSM,49.04761887,59.24170685,0.142505497,3
2010,MDA,29.04761887,43.60189438,-0.35761109,13
2010,MCO,,77.25118256,0.882354259,2
2010,MNG,24.76190567,43.12796021,-0.364841193,14
2010,MNE,50,52.60663605,-0.063613631,11
2010,MAR,52.38095093,47.86729813,-0.213534176,17
2010,MOZ,40.95238113,36.96682358,-0.48764661,17
2010,MMR,0.476190478,2.843601942,-1.551294684,9
2010,NAM,66.66666412,61.13743973,0.214178309,16
2010,NRU,57.1428566,64.45497894,0.458726168,2
2010,NPL,27.1428566,17.53554535,-0.959066808,14
2010,NLD,97.61904907,97.15639496,1.811732054,11
2010,ANT,77.14286041,75.82938385,0.847112179,1
2010,NZL,99.52381134,98.10426331,1.861887574,12
2010,NIC,23.80952454,24.17061615,-0.837366939,17
2010,NER,30,36.01895905,-0.499165297,14
2010,NGA,15.23809528,11.37440777,-1.158836246,18
2010,NIU,39.52381134,27.96208572,-0.740260482,1
2010,MKD,54.76190567,45.49763107,-0.302208334,13
2010,NOR,97.14286041,98.57820129,1.88987577,12
2010,OMN,67.14286041,65.87677765,0.53682369,11
2010,PAK,13.80952358,28.4360199,-0.737805545,15
2010,PLW,38.09523773,70.61611176,0.74797523,2
2010,PAN,43.80952454,52.13270187,-0.080293067,14
2010,PNG,15.71428585,19.9052124,-0.93251121,10
2010,PRY,26.66666603,24.64455032,-0.830411494,15
2010,PER,50.47618866,34.59715652,-0.566099524,18
2010,PHL,22.8571434,35.0710907,-0.553793609,16
2010,POL,71.90476227,68.72038269,0.712359011,14
2010,PRT,81.42857361,82.93838501,1.025784135,12
2010,PRI,70.47618866,71.5639801,0.760903239,5
2010,QAT,89.04762268,73.93364716,0.845954716,14
2010,REU,77.14286041,75.82938385,0.847112179,1
2010,ROU,45.23809433,58.2938385,0.106409565,15
2010,RUS,13.33333302,26.54028511,-0.79579109,15
2010,RWA,68.09523773,44.54976273,-0.330831766,15
2010,WSM,61.90476227,68.2464447,0.679114759,5
2010,SMR,,77.25118256,0.882354259,2
2010,STP,51.42856979,29.85782051,-0.683138371,8
2010,SAU,59.52381134,60.1895752,0.149531841,14
2010,SEN,30.47619057,41.7061615,-0.397503406,17
2010,SRB,47.1428566,41.23222733,-0.430014491,14
2010,SYC,72.38095093,55.92417145,0.059988741,8
2010,SLE,23.33333397,18.48341179,-0.9471398,14
2010,SGP,98.57142639,91.94313049,1.618847609,12
2010,SVK,63.80952454,66.35070801,0.563034415,14
2010,SVN,79.04762268,81.5165863,1.001982331,13
2010,SLB,45.7142868,31.27962112,-0.647864223,5
2010,SOM,0,0,-2.40626359,11
2010,ZAF,61.42856979,57.34597015,0.097749457,19
2010,SSD,21.4285717,,,
2010,ESP,83.80952454,85.78199005,1.156788111,12
2010,LKA,41.90476227,51.18483353,-0.118414134,14
2010,KNA,88.09523773,80.56871796,0.976546347,3
2010,LCA,85.23809814,76.30331421,0.852938831,3
2010,VCT,81.90476227,77.72512054,0.883622527,3
2010,SDN,8.571428299,6.635071278,-1.337230921,14
2010,SUR,46.66666794,53.08057022,-0.05776104,10
2010,SWE,99.04762268,99.52606964,1.930308819,12
2010,CHE,96.66666412,94.31279755,1.74979496,11
2010,SYR,12.85714245,33.175354,-0.593127608,14
2010,TWN,73.33333588,81.99052429,1.007011652,12
2010,TJK,4.761904716,9.952606201,-1.212895751,11
2010,TZA,35.7142868,37.44075775,-0.486346453,18
2010,THA,43.33333206,47.39336395,-0.233622625,15
2010,TLS,24.2857151,10.90047359,-1.18515873,10
2010,TGO,17.1428566,19.43128014,-0.935580134,13
2010,TON,47.61904907,57.81990433,0.099881336,5
2010,TTO,52.8571434,49.28910065,-0.198580101,11
2010,TUN,53.80952454,54.50236893,0.038853329,15
2010,TUR,59.04761887,54.9763031,0.049980123,16
2010,TKM,1.90476191,4.265402794,-1.473316193,8
2010,TUV,49.04761887,81.04265594,0.992874682,3
2010,UGA,18.5714283,42.18009567,-0.39686957,18
2010,UKR,16.19047546,23.69668198,-0.844159186,15
2010,ARE,78.57142639,62.08530807,0.317414135,11
2010,GBR,92.38095093,95.73459625,1.774692535,12
2010,USA,84.76190186,92.41706085,1.631022215,14
2010,URY,85.7142868,73.4597168,0.786790609,14
2010,UZB,4.285714149,4.739336491,-1.416641831,10
2010,VUT,65.23809814,61.6113739,0.264050841,4
2010,VEN,8.095237732,1.895734549,-1.669150472,18
2010,VNM,31.4285717,33.64928818,-0.581304908,15
2010,VIR,77.14286041,75.82938385,0.847112179,1
2010,PSE,54.2857132,48.3412323,-0.209301576,8
2010,YEM,9.523809433,12.79620838,-1.092339396,15
2010,ZMB,37.61904907,36.4928894,-0.496428072,17
2010,ZWE,2.857142925,0.947867274,-1.837631822,17
2011,AFG,0.473933637,0.469483554,-1.922500134,10
2011,ALB,24.64455032,41.31455231,-0.442926466,15
2011,DZA,34.59715652,23.47417831,-0.845334828,16
2011,ASM,66.824646,84.97652435,1.090952396,1
2011,AND,87.20378876,89.20188141,1.399273753,3
2011,AGO,3.317535639,8.92018795,-1.277053237,17
2011,AIA,87.20378876,88.73239136,1.35215795,1
2011,ATG,87.20378876,78.40375519,0.942094743,3
2011,ARG,43.60189438,33.33333206,-0.563123286,19
2011,ARM,27.48815155,41.78403854,-0.437706411,13
2011,ABW,82.93838501,88.26290894,1.322458386,2
2011,AUS,96.20853424,95.77465057,1.733153701,12
2011,AUT,89.57346344,96.71361542,1.79896307,12
2011,AZE,9.478672981,17.8403759,-0.938726485,15
2011,BHS,89.09952545,68.07511902,0.61066407,5
2011,BHR,63.5071106,62.4413147,0.346452385,10
2011,BGD,13.74407578,28.16901398,-0.733335555,16
2011,BRB,92.89099884,83.56807709,1.074076295,6
2011,BLR,31.7535553,13.14554024,-1.112897038,10
2011,BEL,90.52132416,90.14084625,1.434848905,12
2011,BLZ,48.3412323,39.4366188,-0.469881326,8
2011,BEN,33.175354,30.51643181,-0.658945084,15
2011,BMU,87.20378876,84.97652435,1.090952396,1
2011,BTN,77.25118256,61.50234604,0.205665544,9
2011,BOL,34.12322235,16.90140915,-0.98403579,18
2011,BIH,46.44549942,45.07042313,-0.331778318,12
2011,BWA,79.62084961,67.6056366,0.601400375,16
2011,BRA,63.03317642,56.80751038,0.045141723,19
2011,BRN,76.7772522,75.58685303,0.842867792,7
2011,BGR,50.23696518,51.17370987,-0.141564161,16
2011,BFA,43.12796021,44.6009407,-0.350398898,18
2011,BDI,8.530805588,12.20657253,-1.153804302,13
2011,CPV,78.67298889,65.25821686,0.506770432,10
2011,KHM,5.213270187,14.55399036,-1.050488114,14
2011,CMR,11.37440777,13.61502361,-1.080898523,18
2011,CAN,95.26066589,94.36619568,1.727119923,14
2011,CYM,88.62559509,76.05633545,0.876532793,2
2011,CAF,18.00947952,7.042253494,-1.305445433,12
2011,TCD,3.791469097,2.816901445,-1.484594107,14
2011,CHL,90.0473938,86.85446167,1.263338566,16
2011,CHN,36.96682358,40.84506989,-0.453809977,16
2011,COL,47.39336395,49.29577637,-0.217361465,19
2011,COM,22.74881554,15.02347374,-1.046474814,9
2011,COD,1.421800971,1.877934217,-1.625537157,15
2011,COG,12.32227516,10.32863808,-1.2075212,13
2011,COK,52.13270187,22.06572723,-0.88477248,1
2011,CRI,72.03791809,63.38028336,0.443259001,13
2011,CIV,16.587677,8.450704575,-1.282681704,16
2011,HRV,58.2938385,58.21596146,0.109395981,14
2011,CUB,64.45497894,29.57746506,-0.693881631,10
2011,CYP,77.72512054,83.09859467,1.065313101,10
2011,CZE,68.72038269,81.22065735,1.017497182,15
2011,DNK,100,99.53051758,1.919791341,11
2011,DJI,41.7061615,23.94366264,-0.821726501,10
2011,DMA,73.4597168,69.01408386,0.687728584,3
2011,DOM,21.32701492,24.88262939,-0.808169067,16
2011,ECU,28.90995216,12.67605591,-1.144285321,16
2011,EGY,30.33175278,38.96713638,-0.483893096,18
2011,SLV,51.18483353,26.29108047,-0.751709402,16
2011,GNQ,8.056872368,15.96244144,-1.008374453,10
2011,ERI,29.85782051,6.103286266,-1.361762047,11
2011,EST,80.56871796,85.9154892,1.175814986,13
2011,SWZ,53.55450058,35.6807518,-0.533692062,11
2011,ETH,27.01421738,27.23004723,-0.741804361,17
2011,FJI,60.1895752,29.10798073,-0.711457431,8
2011,FIN,99.05213165,100,1.939538002,11
2011,FRA,90.99526215,89.67136383,1.429734826,13
2011,GUF,82.93838501,86.38497925,1.191717625,2
2011,GAB,19.9052124,43.19248962,-0.403134197,11
2011,GMB,37.44075775,33.8028183,-0.558868945,11
2011,GEO,61.13743973,51.64319229,-0.119617037,13
2011,DEU,93.3649292,92.01877594,1.618219256,14
2011,GHA,56.39810562,54.46009445,-0.003144076,19
2011,GRC,55.45023727,65.72769928,0.533327162,12
2011,GRL,84.36019135,95.30516052,1.733143568,1
2011,GRD,70.1421814,60.09389496,0.172344387,4
2011,GUM,75.82938385,84.97652435,1.090952396,1
2011,GTM,36.01895905,15.49295807,-1.031414747,18
2011,GIN,12.79620838,3.755868435,-1.448172688,13
2011,GNB,10.90047359,6.572770119,-1.323492527,9
2011,GUY,31.27962112,37.5586853,-0.510029078,11
2011,HTI,6.161137581,5.164319038,-1.418013215,14
2011,HND,21.80094719,20.18779373,-0.905360878,16
2011,HKG,94.31279755,90.61032867,1.545700312,10
2011,HUN,67.77251434,71.83098602,0.756602585,13
2011,ISL,94.78672791,93.42723083,1.688566923,10
2011,IND,35.54502487,52.58216095,-0.08629714,16
2011,IDN,23.69668198,31.92488289,-0.599643946,17
2011,IRN,20.37914658,17.37089157,-0.967787087,13
2011,IRQ,4.739336491,2.347417831,-1.556286812,12
2011,IRL,91.94313049,96.244133,1.746468544,12
2011,ISR,76.30331421,80.75117493,1.005322695,11
2011,ITA,65.87677765,64.31925201,0.483442843,15
2011,JAM,53.08057022,43.66197205,-0.371135145,13
2011,JPN,91.4691925,87.79342651,1.303699255,12
2011,JEY,84.36019135,95.30516052,1.733143568,1
2011,JOR,59.71564102,61.03286362,0.200583994,17
2011,KAZ,17.53554535,30.98591614,-0.641633809,15
2011,KEN,18.48341179,19.24882698,-0.91299665,19
2011,KIR,60.66350555,58.68544769,0.121154495,4
2011,PRK,4.265402794,5.633802891,-1.385836244,9
2011,KOR,71.09004974,81.69013977,1.025590301,15
2011,XKX,32.22748947,36.15023422,-0.519360542,9
2011,KWT,59.24170685,66.1971817,0.542900205,11
2011,KGZ,6.635071278,10.79812241,-1.196112633,13
2011,LAO,9.952606201,16.43192482,-1.002358794,11
2011,LVA,65.40284729,70.89202118,0.74016881,11
2011,LBN,19.43128014,31.45539856,-0.634227335,17
2011,LSO,62.55924225,47.41783905,-0.270240843,11
2011,LBR,26.06635094,18.30985832,-0.937408507,17
2011,LBY,7.582938194,14.08450699,-1.078314066,11
2011,LIE,93.83885956,91.54929352,1.610260248,4
2011,LTU,67.29857635,72.30046844,0.76803118,12
2011,LUX,98.10426331,97.65258026,1.823530078,9
2011,MAC,69.66824341,68.54460144,0.686168373,2
2011,MDG,38.86256027,20.65727615,-0.894967437,16
2011,MWI,41.23222733,50.70422363,-0.165708616,17
2011,MYS,57.81990433,62.91079712,0.402631521,17
2011,MDV,35.0710907,34.74178314,-0.542268932,6
2011,MLI,28.4360199,38.49765396,-0.500218213,17
2011,MLT,72.98577881,87.32394409,1.27858007,9
2011,MHL,48.81516647,60.5633812,0.172931656,3
2011,MTQ,75.82938385,75.11737061,0.829746902,1
2011,MRT,29.38388634,18.77934265,-0.929718733,14
2011,MUS,70.61611176,76.99530792,0.935304999,13
2011,MEX,39.33649445,34.27230072,-0.549887717,19
2011,FSM,45.49763107,53.52112579,-0.049869217,3
2011,MDA,30.80568695,45.53990555,-0.327680469,13
2011,MCO,,77.93427277,0.939608097,2
2011,MNG,25.11848259,48.35680771,-0.262269258,14
2011,MNE,52.60663605,53.05164337,-0.058861792,10
2011,MAR,40.28435898,46.94835663,-0.275484473,18
2011,MOZ,38.3886261,32.86384964,-0.579845726,17
2011,MMR,0.947867274,4.225352287,-1.439666033,11
2011,NAM,64.9289093,59.62441254,0.163114116,16
2011,NRU,55.92417145,66.66666412,0.555818677,2
2011,NPL,23.22274971,21.59624481,-0.89161092,14
2011,NLD,96.6824646,97.18309784,1.812573433,12
2011,ANT,75.82938385,75.11737061,0.829746902,1
2011,NZL,99.52606964,98.59155273,1.89464736,13
2011,NIC,24.17061615,28.63849831,-0.725575924,17
2011,NER,27.96208572,42.72300339,-0.407697648,15
2011,NGA,10.42654037,11.73708916,-1.17883873,19
2011,NIU,40.75829315,27.69952965,-0.738909006,1
2011,MKD,54.9763031,47.88732529,-0.269508898,11
2011,NOR,97.63033295,98.12206268,1.864178061,13
2011,OMN,62.08530807,63.84976578,0.461840659,10
2011,PAK,15.16587639,19.7183094,-0.906628191,16
2011,PLW,36.4928894,76.52581787,0.887741566,2
2011,PAN,44.07582855,56.33802795,0.025878649,14
2011,PNG,16.11374474,24.41314507,-0.810600579,10
2011,PRY,25.59241676,25.35211182,-0.800011337,15
2011,PER,51.6587677,32.39436722,-0.580825686,19
2011,PHL,26.54028511,38.02816772,-0.50638926,17
2011,POL,71.5639801,72.76995087,0.794908702,15
2011,PRT,81.5165863,80.2816925,0.996393919,12
2011,PRI,69.19431305,69.95304871,0.726528645,5
2011,QAT,80.0947876,71.3615036,0.750734091,13
2011,REU,75.82938385,75.11737061,0.829746902,1
2011,ROU,45.97156525,57.74647903,0.104707606,16
2011,RUS,15.63981056,26.7605629,-0.747264206,16
2011,RWA,68.2464447,46.47887421,-0.304123908,15
2011,WSM,61.6113739,69.48356628,0.726216853,5
2011,SMR,,77.93427277,0.939608097,2
2011,STP,54.02843475,30.04694748,-0.669470012,8
2011,SAU,47.86729813,57.27699661,0.046536326,12
2011,SEN,37.91469193,40.37558746,-0.456045747,18
2011,SRB,49.28910065,46.00938797,-0.325049341,14
2011,SYC,72.51184845,54.92957687,-0.001035369,8
2011,SLE,20.85308075,22.53521156,-0.862535298,16
2011,SGP,97.15639496,92.95774841,1.660753489,13
2011,SVK,63.98104095,67.13614655,0.597754776,14
2011,SVN,79.14691925,82.62910461,1.0452075,12
2011,SLB,45.0236969,36.61971664,-0.518693209,5
2011,SOM,0,0,-2.338278532,11
2011,ZAF,57.34597015,59.15493011,0.129662588,20
2011,SSD,14.21800995,9.389671326,-1.273476243,6
2011,ESP,83.412323,85.44600677,1.1693784,13
2011,LKA,42.65402985,52.11267471,-0.117064774,14
2011,KNA,87.20378876,79.34272003,0.979530811,3
2011,LCA,88.1516571,73.23943329,0.826713979,3
2011,VCT,81.99052429,78.87323761,0.966215849,3
2011,SDN,9.004739761,7.51173687,-1.30141592,13
2011,SUR,49.76303482,53.99061203,-0.047765844,10
2011,SWE,98.57820129,99.06103516,1.91803658,13
2011,CHE,95.73459625,93.89671326,1.722141981,11
2011,SYR,13.27014256,25.82159615,-0.778770328,14
2011,TWN,78.1990509,82.15962219,1.02658236,12
2011,TJK,7.109004974,9.859154701,-1.232399344,13
2011,TZA,33.64928818,37.08920288,-0.514893711,18
2011,THA,44.54976273,48.82629013,-0.229752526,16
2011,TLS,22.27488136,11.26760578,-1.186765313,10
2011,TGO,17.06161118,21.12676048,-0.893909216,14
2011,TON,46.91942978,55.3990593,0.010710749,5
2011,TTO,54.50236893,50.23474121,-0.179331794,11
2011,TUN,56.87203979,49.76525879,-0.192856058,17
2011,TUR,58.76777267,55.86854553,0.015457718,17
2011,TKM,1.895734549,4.694835663,-1.433294535,8
2011,TUV,50.71089935,79.81221008,0.993217349,3
2011,UGA,18.95734596,44.13145447,-0.35968861,19
2011,UKR,14.69194317,23.00469398,-0.851141274,16
2011,ARE,81.04265594,64.78873444,0.498547107,12
2011,GBR,92.41706085,92.48826599,1.658743739,13
2011,USA,84.8341217,91.0798111,1.590986013,15
2011,URY,87.67772675,70.42253876,0.731594443,14
2011,UZB,2.843601942,3.286385059,-1.452401876,11
2011,VUT,66.35070801,61.97183228,0.298266947,4
2011,VEN,11.84834099,1.408450723,-1.686401486,19
2011,VNM,32.70142365,35.21126938,-0.541880786,16
2011,VIR,75.82938385,75.11737061,0.829746902,1
2011,PSE,39.8104248,42.25352097,-0.436717898,8
2011,YEM,5.687203884,7.981220722,-1.29189229,16
2011,ZMB,42.18009567,39.90610504,-0.456424236,17
2011,ZWE,2.369668245,0.938967109,-1.793949366,18
2012,AFG,1.421800971,1.408450723,-1.651893139,11
2012,ALB,25.11848259,39.90610504,-0.519839764,16
2012,DZA,36.01895905,24.88262939,-0.812617719,16
2012,ASM,65.87677765,85.44600677,1.09636724,1
2012,AND,87.20378876,89.20188141,1.401187778,4
2012,AGO,4.739336491,7.51173687,-1.304776907,16
2012,AIA,87.20378876,88.73239136,1.357940316,1
2012,ATG,87.20378876,78.40375519,0.945719004,3
2012,ARG,40.28435898,32.39436722,-0.623034239,19
2012,ARM,33.175354,42.25352097,-0.418281972,14
2012,ABW,82.46445465,87.32394409,1.309788346,2
2012,AUS,95.73459625,95.77465057,1.759779572,12
2012,AUT,89.57346344,97.65258026,1.857123733,12
2012,AZE,11.84834099,21.59624481,-0.879532695,15
2012,BHS,87.67772675,68.54460144,0.614439547,5
2012,BHR,67.77251434,60.5633812,0.253650159,10
2012,BGD,20.85308075,18.77934265,-0.936167359,16
2012,BRB,92.41706085,82.15962219,1.025717378,6
2012,BLR,39.8104248,19.7183094,-0.923038542,12
2012,BEL,91.4691925,90.14084625,1.448809624,12
2012,BLZ,57.81990433,41.31455231,-0.435866833,7
2012,BEN,20.37914658,34.74178314,-0.574936271,15
2012,BMU,87.20378876,85.44600677,1.09636724,1
2012,BTN,79.14691925,61.03286362,0.260953724,9
2012,BOL,27.48815155,15.96244144,-1.018764019,18
2012,BIH,46.91942978,49.76525879,-0.197178289,15
2012,BWA,78.1990509,67.6056366,0.594521701,17
2012,BRA,56.39810562,52.58216095,-0.076932795,18
2012,BRN,71.09004974,72.30046844,0.787489593,7
2012,BGR,48.81516647,51.64319229,-0.115051359,16
2012,BFA,38.3886261,41.78403854,-0.4258551,19
2012,BDI,0.947867274,13.14554024,-1.083929777,14
2012,CPV,77.25118256,65.25821686,0.514070094,10
2012,KHM,13.27014256,16.43192482,-0.98134619,14
2012,CMR,7.109004974,15.49295807,-1.042930365,18
2012,CAN,95.26066589,95.30516052,1.756421208,14
2012,CYM,88.1516571,76.05633545,0.890999794,2
2012,CAF,16.587677,3.755868435,-1.438803792,12
2012,TCD,2.369668245,3.286385059,-1.463904142,14
2012,CHL,90.99526215,86.85446167,1.287656784,16
2012,CHN,41.23222733,35.6807518,-0.545384467,16
2012,COL,42.18009567,45.53990555,-0.325919122,19
2012,COM,24.64455032,14.08450699,-1.078929543,9
2012,COD,2.843601942,0.938967109,-1.662914276,15
2012,COG,9.952606201,10.79812241,-1.142050862,13
2012,COK,50.71089935,18.30985832,-0.938864112,1
2012,CRI,72.03791809,66.1971817,0.528911471,14
2012,CIV,21.80094719,12.67605591,-1.094172716,17
2012,HRV,58.2938385,59.15493011,0.145079002,15
2012,CUB,63.98104095,29.57746506,-0.708632588,11
2012,CYP,84.8341217,84.03755951,1.093559384,10
2012,CZE,66.35070801,81.22065735,1.022601604,15
2012,DNK,100,98.12206268,1.875066876,12
2012,DJI,39.33649445,25.82159615,-0.803623497,10
2012,DMA,73.4597168,69.95304871,0.699136794,3
2012,DOM,19.43128014,29.10798073,-0.716865838,16
2012,ECU,36.96682358,14.55399036,-1.063925147,17
2012,EGY,33.64928818,37.08920288,-0.536399841,19
2012,SLV,42.65402985,28.63849831,-0.728603363,17
2012,GNQ,9.478672981,15.02347374,-1.049776435,10
2012,ERI,25.59241676,4.225352287,-1.425428391,11
2012,EST,81.5165863,85.9154892,1.150941491,13
2012,SWZ,51.18483353,37.5586853,-0.535372555,12
2012,ETH,32.22748947,30.51643181,-0.677317858,17
2012,FJI,63.03317642,30.98591614,-0.67112577,8
2012,FIN,98.10426331,99.53051758,1.944033504,12
2012,FRA,90.52132416,89.67136383,1.436932445,13
2012,GUF,82.46445465,86.38497925,1.154876947,2
2012,GAB,29.85782051,42.72300339,-0.414806485,13
2012,GMB,30.80568695,32.86384964,-0.59986788,11
2012,GEO,68.72038269,55.3990593,-0.006217348,15
2012,DEU,94.31279755,92.01877594,1.669232011,14
2012,GHA,54.9763031,55.86854553,0.016669463,19
2012,GRC,52.60663605,63.84976578,0.388231575,13
2012,GRL,84.36019135,93.42723083,1.712427616,1
2012,GRD,69.66824341,60.09389496,0.186642453,4
2012,GUM,76.30331421,85.44600677,1.09636724,1
2012,GTM,28.90995216,13.61502361,-1.083919644,18
2012,GIN,14.69194317,5.164319038,-1.399059772,15
2012,GNB,5.687203884,2.816901445,-1.542393088,9
2012,GUY,26.54028511,40.37558746,-0.518265724,12
2012,HTI,9.004739761,7.042253494,-1.332100272,14
2012,HND,18.00947952,9.859154701,-1.146425009,16
2012,HKG,93.3649292,90.61032867,1.573567033,10
2012,HUN,65.40284729,68.07511902,0.611102879,14
2012,ISL,94.78672791,92.48826599,1.67797339,11
2012,IND,36.4928894,53.05164337,-0.062880747,16
2012,IDN,28.4360199,33.8028183,-0.58356905,17
2012,IRN,23.22274971,20.18779373,-0.918653786,13
2012,IRQ,8.530805588,2.347417831,-1.570040822,13
2012,IRL,90.0473938,94.36619568,1.727203608,12
2012,ISR,77.72512054,77.93427277,0.928755701,11
2012,ITA,62.08530807,64.31925201,0.425940156,15
2012,JAM,48.3412323,44.6009407,-0.346987486,14
2012,JPN,91.94313049,88.26290894,1.351365805,12
2012,JEY,84.36019135,93.42723083,1.712427616,1
2012,JOR,60.1895752,62.4413147,0.350899756,18
2012,KAZ,18.95734596,26.7605629,-0.772899032,16
2012,KEN,12.79620838,23.94366264,-0.831432939,19
2012,KIR,59.24170685,59.62441254,0.182903424,4
2012,PRK,6.161137581,6.572770119,-1.354029894,9
2012,KOR,70.1421814,79.81221008,0.984835565,14
2012,XKX,30.33175278,38.96713638,-0.526741982,9
2012,KWT,52.13270187,62.91079712,0.362745106,11
2012,KGZ,11.37440777,11.73708916,-1.13484776,13
2012,LAO,15.63981056,23.00469398,-0.856835246,11
2012,LVA,64.45497894,71.83098602,0.779922068,11
2012,LBN,19.9052124,30.04694748,-0.700235009,16
2012,LSO,60.66350555,47.41783905,-0.269323468,12
2012,LBR,32.70142365,20.65727615,-0.888212502,19
2012,LBY,3.317535639,16.90140915,-0.980967283,13
2012,LIE,93.83885956,91.0798111,1.594992995,5
2012,LTU,68.2464447,75.58685303,0.844753981,12
2012,LUX,96.6824646,96.244133,1.791685104,9
2012,MAC,69.19431305,69.48356628,0.647356212,2
2012,MDG,29.38388634,19.24882698,-0.927833796,17
2012,MWI,38.86256027,48.82629013,-0.240807325,18
2012,MYS,63.5071106,63.38028336,0.379769444,17
2012,MDV,27.96208572,36.15023422,-0.544501007,6
2012,MLI,22.27488136,31.45539856,-0.66488874,17
2012,MLT,78.67298889,87.79342651,1.338508248,9
2012,MHL,51.6587677,58.21596146,0.106395051,3
2012,MTQ,76.30331421,75.11737061,0.834794283,1
2012,MRT,23.69668198,17.8403759,-0.939481437,14
2012,MUS,64.9289093,81.69013977,1.02395618,13
2012,MEX,37.91469193,38.02816772,-0.535180092,19
2012,FSM,55.45023727,56.33802795,0.032678116,3
2012,MDA,31.7535553,46.00938797,-0.323007405,14
2012,MCO,,77.46479034,0.926880658,2
2012,MNG,35.0710907,43.19248962,-0.367212653,15
2012,MNE,54.50236893,53.99061203,-0.058480583,10
2012,MAR,37.44075775,46.47887421,-0.292328745,19
2012,MOZ,34.59715652,33.33333206,-0.598753095,17
2012,MMR,13.74407578,6.103286266,-1.356775403,12
2012,NAM,66.824646,61.50234604,0.30407232,15
2012,NRU,58.76777267,70.89202118,0.726925969,2
2012,NPL,22.74881554,27.69952965,-0.737359285,14
2012,NLD,96.20853424,97.18309784,1.852681756,12
